id,timestamp,risk,anomaly_types,category,context_type,owner_type,owner_name,owner_hash,owner_risk,target_type,target_name,target_hash,target_risk,observed,points
12cdc1466adec5df,1616180400,45,[223],Authentication,volumetric,user,david.riddley.30255,a4340d244bdcac9c,31,"","","",,"{observed=40.0, self_average=26.8, self_second_highest=55.8, org_average=2.3, org_second_highest=11019.3}",
37d9c3df0a6a3c2c,1616180400,45,[223],Authentication,volumetric,user,joseph.donati.11465,b69a66432c37f84a,29,"","","",,"{observed=40.0, self_average=38.7, self_second_highest=78.7, org_average=2.3, org_second_highest=11019.3}",
745d5ed354e03a11,1616180400,45,[223],Authentication,volumetric,user,jennifer.gallardo.03752,79ada9719ce09241,35,"","","",,"{observed=40.0, self_average=31.2, self_second_highest=63.2, org_average=2.3, org_second_highest=11019.3}",
f3324b9d50ce1793,1616180400,45,[223],Authentication,volumetric,user,carolyn.murrow.30405,b7e63256cdaeddfb,24,"","","",,"{observed=40.0, self_average=24.2, self_second_highest=63.2, org_average=2.3, org_second_highest=11019.3}",
46e67abd29c562cc,1616180400,43,[275],Authentication,rare,user,barbra.murdock.04836,8febcce684b8e51e,71,domain,BCN-DC-0313,af7efe01d2a1c94b,100,{probability=56.7},
4e531e770fa34be8,1616180400,43,[275],Authentication,rare,user,raymond.cross.35492,830407d4ae7750d6,62,domain,BOM-DC-0699,6c4b107b3b8969ea,100,{probability=56.7},
e58fdc4c55d823a4,1616180400,43,[275],Authentication,rare,user,barbra.murdock.04836,8febcce684b8e51e,71,domain,BCN-DC-0934,b0ef3c40ccb06c33,100,{probability=56.7},
e9b475f4a92ec857,1616180400,43,[275],Authentication,rare,user,kasey.traylor.08273,41a100bc84d655e9,55,domain,BOM-DC-0471,be149a0b9592f548,100,{probability=56.7},
a5081580f1d0fa51,1616180400,43,[272],Authentication,rare,user,raymond.cross.35492,830407d4ae7750d6,62,"","","",,{probability=56.7},
f207d8fa42f8f25,1616180400,43,[272],Authentication,rare,user,kasey.traylor.08273,41a100bc84d655e9,55,"","","",,{probability=56.7},
111219a9d2e786f3,1616180400,42,[273],Authentication,rare,user,melissa.stone.39125,c75b80368d821aa3,16,"","","",,{probability=84.9},
160c9d8e599f661d,1616180400,42,[273],Authentication,rare,user,mary.coy.15648,b2772c5f2627b08a,23,"","","",,{probability=84.9},
16ff0237094a3676,1616180400,42,[273],Authentication,rare,user,jaqueline.danford.00234,d0d9e4b47dada24,20,"","","",,{probability=84.9},
171788b6d3babaa6,1616180400,42,[273],Authentication,rare,user,raquel.phillips.37607,922b0c7ffd201b06,16,"","","",,{probability=84.9},
26f6d33ed73a7927,1616180400,42,[273],Authentication,rare,user,gene.bentley.12325,533b5a036586968b,20,"","","",,{probability=84.9},
2b0a53146b36b730,1616180400,42,[273],Authentication,rare,user,santana.terry.20659,ee35fe76002e8e27,76,"","","",,{probability=84.9},
30bf4d86f8040a8d,1616180400,42,[273],Authentication,rare,user,michael.seaney.08297,19ba349126ec6dea,20,"","","",,{probability=84.9},
3f6c35b03a515d6,1616180400,42,[273],Authentication,rare,user,martha.gilbert.04788,255a81e649b1342e,23,"","","",,{probability=84.9},
4434d5c3830bb9ac,1616180400,42,[273],Authentication,rare,user,wayne.marshall.32373,1cf0eafeaf4a8529,16,"","","",,{probability=84.9},
4963d8bfdabd0dbf,1616180400,42,[273],Authentication,rare,user,michael.shackelford.14017,42b729a62212edb0,41,"","","",,{probability=84.9},
4a17e927ed2fcd98,1616180400,42,[273],Authentication,rare,user,david.cernota.36640,c2bf817f8352f401,16,"","","",,{probability=84.9},
4e9cf8cb2300d011,1616180400,42,[273],Authentication,rare,user,austin.anderson.02414,f792b539091c90,16,"","","",,{probability=84.9},
4f9d527ebb95f5c,1616180400,42,[273],Authentication,rare,user,david.szekely.15438,f275da13ba98197b,16,"","","",,{probability=84.9},
4fa2ab29c0ee6a0a,1616180400,42,[273],Authentication,rare,user,carol.foster.16388,56fea530721e35f8,17,"","","",,{probability=84.9},
645344534b887d8e,1616180400,42,[273],Authentication,rare,user,rachel.martinez.36160,a6183ba2c64cf66f,20,"","","",,{probability=84.9},
6459dfa6a215b8e6,1616180400,42,[273],Authentication,rare,user,clarissa.johnson.14612,823342e9519f14af,17,"","","",,{probability=84.9},
67b6635c68a6375a,1616180400,42,[273],Authentication,rare,user,kim.ervin.15884,177ab61dcac8277e,16,"","","",,{probability=84.9},
71b3e07bad0de09d,1616180400,42,[273],Authentication,rare,user,christy.moscicki.33331,d93eb0f9fe28d67f,16,"","","",,{probability=84.9},
75a71653701a1de9,1616180400,42,[273],Authentication,rare,user,martha.hedger.31074,b2ede7abba3362c,16,"","","",,{probability=84.9},
7609250072e7110d,1616180400,42,[273],Authentication,rare,user,jose.wood.10716,4572c7b0cd97d23c,18,"","","",,{probability=84.9},
76f353b46100612c,1616180400,42,[273],Authentication,rare,user,kyle.jaudon.32853,7ce22acc49e2efd5,58,"","","",,{probability=84.9},
7baa0ad7424d035d,1616180400,42,[273],Authentication,rare,user,donald.fee.19053,3f9863871253c09d,17,"","","",,{probability=84.9},
820514e1feb84987,1616180400,42,[273],Authentication,rare,user,betty.waters.07174,ec5112bcd6a40d93,41,"","","",,{probability=84.9},
8a6f66d61216e6a,1616180400,42,[273],Authentication,rare,user,harvey.beasley.05912,1e10811fb39761aa,20,"","","",,{probability=84.9},
96508dca0bf78c17,1616180400,42,[273],Authentication,rare,user,roy.lemons.15948,6dff184a251c7ddf,17,"","","",,{probability=84.9},
9e0b36f1361864e1,1616180400,42,[273],Authentication,rare,user,juan.worthey.14145,586a9f01e9d389a4,31,"","","",,{probability=84.9},
9e641ad3f0724543,1616180400,42,[273],Authentication,rare,user,charles.owens.36653,d288112714903384,16,"","","",,{probability=84.9},
9eb01f29ce655467,1616180400,42,[273],Authentication,rare,user,carl.mccormick.26759,367db98c3c8776bc,18,"","","",,{probability=84.9},
a0abad3262646613,1616180400,42,[273],Authentication,rare,user,george.prewitt.38381,3a2180a910016419,16,"","","",,{probability=84.9},
a56db933cb41fba8,1616180400,42,[273],Authentication,rare,user,rosa.torres.10832,63c3136a60a2c15,16,"","","",,{probability=84.9},
a89d61ae95cab857,1616180400,42,[273],Authentication,rare,user,michael.covarrubias.08169,9adcbd5c2300fcf,50,"","","",,{probability=84.9},
a8cdaf532b782825,1616180400,42,[273],Authentication,rare,user,martin.saxton.13604,ef1b6f9e127c3c22,63,"","","",,{probability=84.9},
aaf8b6879d0acd87,1616180400,42,[273],Authentication,rare,user,billy.inman.35461,846afb1a3d570d61,25,"","","",,{probability=84.9},
abdb4ec4a71c2ff9,1616180400,42,[273],Authentication,rare,user,thad.outlaw.05939,478520df436c5793,23,"","","",,{probability=84.9},
abe03121fc50424f,1616180400,42,[273],Authentication,rare,user,ruth.clark.05006,3d19d101f578c15c,40,"","","",,{probability=84.9},
c34e8249225d323c,1616180400,42,[273],Authentication,rare,user,eric.cole.35754,7b8f9e01e0848185,21,"","","",,{probability=84.9},
c5407096de27c890,1616180400,42,[273],Authentication,rare,user,heather.stephens.29540,c0db3d6cc49e12d,16,"","","",,{probability=84.9},
cbd8fdd0f8f9c3bc,1616180400,42,[273],Authentication,rare,user,stephanie.house.05961,101a97f307e46f6f,39,"","","",,{probability=84.9},
e24bf9f8c39de79d,1616180400,42,[273],Authentication,rare,user,christopher.pressley.15537,2744307e8759da3a,20,"","","",,{probability=84.9},
e9da283517e22be,1616180400,42,[273],Authentication,rare,user,elsie.monteros.12109,fe4393fd2e472ea8,53,"","","",,{probability=84.9},
ee43bb8e06ad232a,1616180400,42,[273],Authentication,rare,user,corey.edwards.30636,c070c1db24dc98f4,18,"","","",,{probability=84.9},
eea869988969ebe9,1616180400,42,[273],Authentication,rare,user,laura.wismer.28414,9729f61cb81bc681,16,"","","",,{probability=84.9},
f1cb0b23f97f28e1,1616180400,42,[273],Authentication,rare,user,beth.adams.15412,b3e4b8ec7f45cf47,51,"","","",,{probability=84.9},
f38e42e69ea0b94d,1616180400,42,[273],Authentication,rare,user,debra.lapidus.27038,1790fb7bddf69ee9,16,"","","",,{probability=84.9},
f9aef765cc5ba14b,1616180400,42,[273],Authentication,rare,user,cora.davis.31535,6ff85df463df633b,22,"","","",,{probability=84.9},
fe882f70cfbc79ac,1616180400,42,[273],Authentication,rare,user,james.morant.41549,87eb24627ff19aab,42,"","","",,{probability=84.9},
e569e27d9858a41e,1616180400,39,[275],Authentication,rare,user,UNKNOWN_USERNAME,cdf71794f84a7f66,73,domain,BCN-DC-0545,fe1b906e01983d35,100,{probability=51.3},
69c8599151993393,1616180400,39,[275],Authentication,rare,user,bella.upton.29308,3b7e86c2b0790be,47,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=51.3},
6a8f97bc48f28b,1616180400,39,[275],Authentication,rare,user,anna.reyes.37063,683cb501c0dc60bb,50,domain,AMS-DC-0642,ec3bfc7317b4d89c,100,{probability=51.2},
6ee8505ff0dc7d71,1616180400,39,[275],Authentication,rare,user,jeffrey.cruz.33923,b1ac711e29815012,36,domain,IST-DC-0193,b9920c6a4f36abbf,100,{probability=51.2},
a6cfbbb6338ceac8,1616180400,39,[275],Authentication,rare,user,vi.cabrera.40868,7a70b79dbb7a15ba,47,domain,IST-DC-0159,18355aebe3d9fe13,100,{probability=51.1},
bfe667edac3bc7a0,1616180400,39,[275],Authentication,rare,user,kathleen.stanley.40249,45f2ecc4703f6cf9,42,domain,IST-DC-0159,18355aebe3d9fe13,100,{probability=51.1},
b52516ad6dabdd16,1616180400,39,[272],Authentication,rare,user,teresa.thompson.30634,47ec2ddced47e66f,72,"","","",,{probability=51.3},
caeafa31a9f52ed5,1616180400,39,[272],Authentication,rare,user,bella.upton.29308,3b7e86c2b0790be,47,"","","",,{probability=51.3},
3939cad4b8ec3771,1616180400,38,[272],Authentication,rare,user,anna.reyes.37063,683cb501c0dc60bb,50,"","","",,{probability=51.2},
72dc308a19e34950,1616180400,38,[275],Authentication,rare,user,paul.sharp.20469,87b18cec190637ba,62,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=50.8},
992014044fdaadf0,1616180400,38,[275],Authentication,rare,user,stella.dietz.17062,1f89dede6877ad1d,60,domain,BKK-DC-0158,e9ebacd9e7a446e0,100,{probability=50.8},
8a1e94e04d0e4ce8,1616180400,38,[272],Authentication,rare,user,linda.dallas.05168,a42e50d57fc620e5,63,"","","",,{probability=51.1},
2af1056debf37d36,1616180400,38,[272],Authentication,rare,user,deloris.villescas.30113,5d486b44572b982f,51,"","","",,{probability=50.8},
34093aea16b14ff2,1616180400,38,[272],Authentication,rare,user,paul.sharp.20469,87b18cec190637ba,62,"","","",,{probability=50.8},
ba56fd4fcf907ddc,1616180400,38,[272],Authentication,rare,user,julia.redenz.30943,a792bf836a91d44d,64,"","","",,{probability=50.8},
efc93b2718a158f0,1616180400,38,[272],Authentication,rare,user,james.rhinehart.17898,cc759befb79d1ef,47,"","","",,{probability=50.8},
5529c228c0a78ce3,1616180400,38,[275],Authentication,rare,user,robert.landry.41055,893ce21dbc0fd47c,49,domain,BOM-DC-0221,9f51f5119f81e1ba,95,{probability=50.3},
5b47c9f3a796c013,1616180400,38,[275],Authentication,rare,user,robert.landry.41055,893ce21dbc0fd47c,49,domain,BKK-DC-0852,3b70f2251cef58ad,97,{probability=50.3},
956343743522917a,1616180400,38,[275],Authentication,rare,user,robert.landry.41055,893ce21dbc0fd47c,49,domain,BOM-DC-0353,70680c54777d6596,100,{probability=50.3},
c638b23f3b633f90,1616180400,38,[275],Authentication,rare,user,robert.landry.41055,893ce21dbc0fd47c,49,domain,BOM-DC-0276,26a985f35c2c650c,100,{probability=50.3},
f2565f10579a2810,1616180400,38,[275],Authentication,rare,user,heather.schlottmann.06572,c7324d32bb715c1f,46,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=50.3},
236870cf9f30a974,1616180400,38,[272],Authentication,rare,user,heather.schlottmann.06572,c7324d32bb715c1f,46,"","","",,{probability=50.3},
2417bc7953ed1a8d,1616180400,38,[272],Authentication,rare,user,janice.dowling.23856,60fd2e7547f932c7,45,"","","",,{probability=50.3},
f52c6d142ff9784f,1616180400,38,[272],Authentication,rare,user,robert.landry.41055,893ce21dbc0fd47c,49,"","","",,{probability=50.3},
ecab8cbcc98b25a0,1616180400,37,[272],Authentication,rare,user,ron.waithe.35024,9f443c5b88a0e49c,55,"","","",,{probability=49.2},
19d5357d459ad6c6,1616180400,36,[273],Authentication,rare,user,john.moore.14523,9e956ed32a0f4a8e,14,"","","",,{probability=73.5},
1d727f798bbe329,1616180400,36,[273],Authentication,rare,user,michael.gomez.14434,1197719ce7e6dd3c,26,"","","",,{probability=73.5},
22bd067103fb9bc3,1616180400,36,[273],Authentication,rare,user,shantell.nuuanu.29250,e74d0e99ac429f4e,20,"","","",,{probability=73.5},
280c5cef79aa5fea,1616180400,36,[273],Authentication,rare,user,dora.condra.39092,7f216a3085ca1e04,14,"","","",,{probability=73.5},
32ac710be5227f65,1616180400,36,[273],Authentication,rare,user,frances.owens.21015,c80aca9a58ccd5e6,17,"","","",,{probability=73.5},
3329c14827bf5790,1616180400,36,[273],Authentication,rare,user,linda.racki.06634,a403f7c085dcbc07,55,"","","",,{probability=73.5},
345fc55b3f4980b0,1616180400,36,[273],Authentication,rare,user,patricia.russell.29280,2d726a58f450c50d,15,"","","",,{probability=73.5},
348de7bee7527369,1616180400,36,[273],Authentication,rare,user,susan.butler.10848,da2635ca60a8b368,14,"","","",,{probability=73.5},
38a3bfe5e9b09789,1616180400,36,[273],Authentication,rare,user,barbara.pritchard.39572,99a27c9ab264f190,19,"","","",,{probability=73.5},
395e3f4d63bfead5,1616180400,36,[273],Authentication,rare,user,teresa.nhek.42390,583c744ad236f2b1,43,"","","",,{probability=73.5},
45aa03bcd477ee60,1616180400,36,[273],Authentication,rare,user,erin.moseley.17593,94c61f472b748de0,16,"","","",,{probability=73.5},
45ec179e2967ce41,1616180400,36,[273],Authentication,rare,user,carl.lockhart.01957,42d4fcd7ea618f4,19,"","","",,{probability=73.5},
57b9c7c7fb2f1dc2,1616180400,36,[273],Authentication,rare,user,eva.dawson.27993,3acad429ff348bd3,14,"","","",,{probability=73.5},
58cd58d7e25525c2,1616180400,36,[273],Authentication,rare,user,john.bryan.11526,419c2a58ad1fb66c,21,"","","",,{probability=73.5},
5f3f32b33be02132,1616180400,36,[273],Authentication,rare,user,alana.smith.09093,a0c2d07b7a8a95d2,15,"","","",,{probability=73.5},
63e98f349b991320,1616180400,36,[273],Authentication,rare,user,joseph.kepley.31426,26978e2568fe22d7,44,"","","",,{probability=73.5},
6d02d570684ddf15,1616180400,36,[273],Authentication,rare,user,karen.lancaster.12318,81edff1d5a6e2ede,18,"","","",,{probability=73.5},
701d99c1e8b75466,1616180400,36,[273],Authentication,rare,user,tina.marshall.06501,7b27970ece5dce04,17,"","","",,{probability=73.5},
80a508ef6c00d218,1616180400,36,[273],Authentication,rare,user,bryan.gamboa.10999,4be64ec81c2cafda,60,"","","",,{probability=73.5},
88fea1906e256f35,1616180400,36,[273],Authentication,rare,user,wilma.bolding.31189,1f769040913d9a32,17,"","","",,{probability=73.5},
9c751efdfd3daaf4,1616180400,36,[273],Authentication,rare,user,jacklyn.burkhart.01859,c5992e4ac3395c5d,53,"","","",,{probability=73.5},
ad0f5c8bc58579ff,1616180400,36,[273],Authentication,rare,user,todd.hale.33582,3705429f5d632fb2,14,"","","",,{probability=73.5},
b79d70c1854a642e,1616180400,36,[273],Authentication,rare,user,brian.morris.08715,878fef80b98c50f,17,"","","",,{probability=73.5},
bdf6a860ee19366f,1616180400,36,[273],Authentication,rare,user,jeffrey.arcos.17804,7edf87a55e7cfcef,16,"","","",,{probability=73.5},
be6206b5dde5d593,1616180400,36,[273],Authentication,rare,user,robert.newsome.12086,2397cfd78e96a7ff,17,"","","",,{probability=73.5},
c14344a03905c52d,1616180400,36,[273],Authentication,rare,user,lori.carr.17853,a77dcce7e6a9ff6c,15,"","","",,{probability=73.5},
cc64282b7b0ae4cf,1616180400,36,[273],Authentication,rare,user,patsy.brei.19616,41eea8ee85cf8c07,84,"","","",,{probability=73.5},
d936fd75e0035dd5,1616180400,36,[273],Authentication,rare,user,mary.hernandez.09902,5f9695bdbbd587d0,33,"","","",,{probability=73.5},
d9b19bb1dd7e4940,1616180400,36,[273],Authentication,rare,user,jerald.stewart.06115,5b2c81fbe28428a,36,"","","",,{probability=73.5},
de16d9c128d61344,1616180400,36,[273],Authentication,rare,user,cammie.glasper.11628,e93430deda660bdb,69,"","","",,{probability=73.5},
e61b9b30fd068f0c,1616180400,36,[273],Authentication,rare,user,maricela.black.41687,bd95d68b6241e513,43,"","","",,{probability=73.5},
e8734d928a74f4fb,1616180400,36,[273],Authentication,rare,user,charles.peeler.35020,b27a1b575f11c255,14,"","","",,{probability=73.5},
eb6dfe4ed39f802a,1616180400,36,[273],Authentication,rare,user,antoinette.yontz.24213,da2f903129db9c5,22,"","","",,{probability=73.5},
f4a89a65c0d6525c,1616180400,36,[273],Authentication,rare,user,javier.crandall.28761,397f2f1bf00d50db,14,"","","",,{probability=73.5},
f513815280af776b,1616180400,36,[273],Authentication,rare,user,tina.dominguez.40365,aa11669ea3d48eb0,16,"","","",,{probability=73.5},
4be1ce59fb1983d7,1616180400,36,[275],Authentication,rare,user,maria.cardone.27289,43f73283fdb00fbd,44,domain,BCN-DC-0934,b0ef3c40ccb06c33,100,{probability=47.1},
9b6145a194a2122a,1616180400,36,[275],Authentication,rare,user,maureen.colvard.24628,600f7ca36e278267,53,domain,BCN-DC-0681,2112db6537cf8aaa,100,{probability=47.1},
591419516e232feb,1616180400,35,[272],Authentication,rare,user,maria.cardone.27289,43f73283fdb00fbd,44,"","","",,{probability=47.1},
cf0b616f20612c1a,1616180400,35,[272],Authentication,rare,user,galen.valencia.14479,a5bbcd97cfc883e0,64,"","","",,{probability=47.1},
fd72b5bc362698c7,1616180400,35,[272],Authentication,rare,user,maureen.colvard.24628,600f7ca36e278267,53,"","","",,{probability=47.1},
2b1f55f26d52786,1616180400,33,[275],Authentication,rare,user,john.haupt.38217,689d323a918df20e,28,domain,BCN-DC-0100,2a3283db81136dc8,100,{probability=43.6},
708b8a6ad7e23155,1616180400,33,[275],Authentication,rare,user,tyler.herandez.31587,b24687d1841bc542,42,domain,BCN-DC-0545,fe1b906e01983d35,100,{probability=43.6},
99c45ce0947aa690,1616180400,33,[275],Authentication,rare,user,jeffrey.cardona.15543,2fd82fc5f34c932b,91,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=43.6},
b55f1a0271b78b14,1616180400,33,[275],Authentication,rare,user,juan.worthey.14145,586a9f01e9d389a4,31,domain,BKK-DC-0158,e9ebacd9e7a446e0,100,{probability=43.6},
d5189b29d4dcad6b,1616180400,33,[275],Authentication,rare,user,tyler.herandez.31587,b24687d1841bc542,42,domain,AMS-DC-0956,6a613d7d55d4b5bf,100,{probability=43.6},
e56cdace1595e1ae,1616180400,33,[275],Authentication,rare,user,chana.stanley.00898,3b572ef9082fd82b,35,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=43.6},
8feac3cbd07da455,1616180400,33,"[291, 292]",Authentication,volumetric,domain,CDG-DC-0287,5227b7495c5826e3,72,"","","",,"{observed=6.0, self_average=1.2, self_second_highest=3.2, org_average=3.9, org_second_highest=680.9}",
2e1d331cd87965c2,1616180400,33,[272],Authentication,rare,user,john.haupt.38217,689d323a918df20e,28,"","","",,{probability=43.6},
4a1c9c07a497c284,1616180400,33,[272],Authentication,rare,user,jeffrey.cardona.15543,2fd82fc5f34c932b,91,"","","",,{probability=43.6},
4ba979668cecfb32,1616180400,33,[272],Authentication,rare,user,chana.stanley.00898,3b572ef9082fd82b,35,"","","",,{probability=43.6},
5206f9c6af756978,1616180400,33,[272],Authentication,rare,user,michael.morrison.40536,8d44824a3724c338,41,"","","",,{probability=43.6},
62510488c70f058f,1616180400,33,[272],Authentication,rare,user,tyler.herandez.31587,b24687d1841bc542,42,"","","",,{probability=43.6},
495a228003b6bf6b,1616173200,76,[275],Authentication,rare,user,michael.lacy.24827,95c3be77d4ffc2c4,73,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=100.0},
4fec03a96d0ba752,1616173200,75,[275],Authentication,rare,user,kyle.barta.30093,f31592e1804ff9c1,61,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.9},
fcc82493177f0d67,1616173200,75,[275],Authentication,rare,user,robert.corradino.13488,824270411de9a789,61,domain,AMS-DC-0205,6c18e9ecb42f5cbf,100,{probability=99.9},
a29d96839c3a0993,1616173200,75,[275],Authentication,rare,user,john.berdan.37073,681fd48c02713ea1,47,domain,BKK-DC-0142,7f400f85e3a20fb2,100,{probability=99.8},
1ffc5ba03427ded3,1616173200,75,[275],Authentication,rare,user,george.daniels.41515,7060dca18a5ce158,60,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.5},
21c12aefa7fb1f7e,1616173200,75,[275],Authentication,rare,user,luz.schultz.05863,8bccaf7bdb3200ef,98,domain,AMS-DC-0642,ec3bfc7317b4d89c,100,{probability=99.5},
2fd8867bc4f466af,1616173200,75,[275],Authentication,rare,user,ronald.quiroz.39920,168603fdd903c54a,68,domain,BCN-DC-0849,d93639996554616d,100,{probability=99.5},
466adfd5d96fa1b5,1616173200,75,[275],Authentication,rare,user,rebecca.sable.40194,759fd1cca4d2cfb5,70,domain,BCN-DC-0934,b0ef3c40ccb06c33,100,{probability=99.5},
5b53044887eeb0a5,1616173200,75,[275],Authentication,rare,user,luz.schultz.05863,8bccaf7bdb3200ef,98,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.5},
7000bf362f927cf7,1616173200,75,[275],Authentication,rare,user,jerry.schmidt.32902,e68d1c81d1f30fbc,47,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=99.5},
724bb7a2d2d845d8,1616173200,75,[275],Authentication,rare,user,jennie.degreenia.32960,8267b31d259f873e,47,domain,BKK-DC-0142,7f400f85e3a20fb2,100,{probability=99.5},
8e271f3fd1ddb5f0,1616173200,75,[275],Authentication,rare,user,johnny.jones.00645,e2b548ca3c65b850,68,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=99.5},
eb9940ca34e3a252,1616173200,75,[275],Authentication,rare,user,william.ward.08096,16132e566bedeff1,76,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=99.5},
7f92ec32de31a18a,1616173200,75,[272],Authentication,rare,user,michael.lacy.24827,95c3be77d4ffc2c4,73,"","","",,{probability=100.0},
457cf6d207f7d1f0,1616173200,75,[272],Authentication,rare,user,kyle.barta.30093,f31592e1804ff9c1,61,"","","",,{probability=99.9},
84230a90a9ace463,1616173200,75,[272],Authentication,rare,user,robert.corradino.13488,824270411de9a789,61,"","","",,{probability=99.9},
2577510b610c65,1616173200,75,[275],Authentication,rare,user,krista.bright.37555,a2a27a93f687f65c,100,domain,ICN-DC-0944,8081bc6bf5adf08c,100,{probability=99.0},
31cee6eb422cafab,1616173200,75,[275],Authentication,rare,user,dianne.kirkham.10941,2294d2cd84537660,60,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.0},
42c3e495244a8376,1616173200,75,[275],Authentication,rare,user,wayne.lafferty.26019,51be31f074f26d19,45,domain,BCN-DC-0585,910a2e2ff0c9aa84,100,{probability=99.0},
4afda161ef8d5deb,1616173200,75,[275],Authentication,rare,user,stacey.beer.15650,cfe68bd90dabd847,45,domain,AMS-DC-0262,16650fa0486a7c2,100,{probability=99.0},
78b4a1fa8495d3e,1616173200,75,[275],Authentication,rare,user,judy.mccormack.02134,626da5411bbc282,57,domain,BCN-DC-0934,b0ef3c40ccb06c33,100,{probability=99.0},
b0b1fe43012d7a5c,1616173200,75,[275],Authentication,rare,user,dave.sparkman.07288,2982a8cd9fe123fb,100,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.0},
d6755504b29a8e07,1616173200,75,[275],Authentication,rare,user,maria.matsumoto.28506,713ca412d7b360f6,60,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=99.0},
d6cfbf99915b5326,1616173200,75,[275],Authentication,rare,user,peggy.brasher.12573,1d4f09a4b5c7b707,65,domain,IST-DC-0163,9392df6f4068ea52,100,{probability=99.0},
f17a4220c10fc31d,1616173200,75,[275],Authentication,rare,user,dorothy.berry.35542,1a69121ab8cdacc3,85,domain,IST-DC-0439,9c920eea97e8243,100,{probability=99.0},
f9ca08f27af49164,1616173200,75,[275],Authentication,rare,user,linda.bowman.16844,a85eafc21ccbb913,90,domain,IST-DC-0193,b9920c6a4f36abbf,100,{probability=99.0},
fb839d223b027c1b,1616173200,75,[275],Authentication,rare,user,paul.sharp.20469,87b18cec190637ba,62,domain,AMS-DC-0745,1d53d471ebb1d0e2,100,{probability=99.0},
ff359075976089f9,1616173200,75,[275],Authentication,rare,user,warren.boggess.04863,4e4b6fcbfb6fa8ae,46,domain,BCN-DC-0189,5d0a77e3d0584aac,100,{probability=99.0},
3eb84ff3f44f3549,1616173200,75,[272],Authentication,rare,user,johnny.jones.00645,e2b548ca3c65b850,68,"","","",,{probability=99.5},
43a9ea38430356d6,1616173200,75,[272],Authentication,rare,user,rebecca.sable.40194,759fd1cca4d2cfb5,70,"","","",,{probability=99.5},
5dc365c97f9daeec,1616173200,75,[272],Authentication,rare,user,luz.schultz.05863,8bccaf7bdb3200ef,98,"","","",,{probability=99.5},
8c0e82001e488b9d,1616173200,75,[272],Authentication,rare,user,george.daniels.41515,7060dca18a5ce158,60,"","","",,{probability=99.5},
abb3cdfda4424780,1616173200,75,[272],Authentication,rare,user,ronald.quiroz.39920,168603fdd903c54a,68,"","","",,{probability=99.5},
cf6a125e0da79d9e,1616173200,75,[272],Authentication,rare,user,william.ward.08096,16132e566bedeff1,76,"","","",,{probability=99.5},
2cf9ee07a9f39203,1616173200,74,[272],Authentication,rare,user,dorothy.berry.35542,1a69121ab8cdacc3,85,"","","",,{probability=99.0},
2dd821043d67838,1616173200,74,[272],Authentication,rare,user,judy.mccormack.02134,626da5411bbc282,57,"","","",,{probability=99.0},
5c754519a90c8ecb,1616173200,74,[272],Authentication,rare,user,dianne.kirkham.10941,2294d2cd84537660,60,"","","",,{probability=99.0},
b991f00d39a732d4,1616173200,74,[272],Authentication,rare,user,maria.matsumoto.28506,713ca412d7b360f6,60,"","","",,{probability=99.0},
d795bff4b2ec94fb,1616173200,74,[272],Authentication,rare,user,dave.sparkman.07288,2982a8cd9fe123fb,100,"","","",,{probability=99.0},
edf7c64811d77eff,1616173200,74,[272],Authentication,rare,user,linda.bowman.16844,a85eafc21ccbb913,90,"","","",,{probability=99.0},
2e930e76ae3839a4,1616173200,74,[275],Authentication,rare,user,charles.sager.37793,1cdf7e70e48a4fcb,67,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=97.9},
2feafd5c513cc97d,1616173200,74,[275],Authentication,rare,user,alvin.dominguez.26677,8986242d4f60684f,83,domain,BOM-DC-0431,6e28275d51956030,100,{probability=97.9},
45836f4bcb1b2b43,1616173200,74,[275],Authentication,rare,user,alan.pocai.01108,89f124eee5da52aa,76,domain,AMS-DC-0925,fdd502cf8f36c729,100,{probability=97.9},
48340bf72301fdc1,1616173200,74,[275],Authentication,rare,user,kirsten.hanline.31056,e000182d494f96de,67,domain,IST-DC-0461,7db1f6dd58c6c254,100,{probability=97.9},
5760959de185b13e,1616173200,74,[275],Authentication,rare,user,john.morales.01962,b7f8bf36ea6df7dd,44,domain,AMS-DC-0232,2688da6aa43a0c7f,100,{probability=97.9},
68d00a5b18898224,1616173200,74,[275],Authentication,rare,user,sophie.davis.15401,84abe5467e558eeb,100,domain,BKK-DC-0150,732c53a03cf0c11f,100,{probability=97.9},
